,latitude_degrees_north,longitude_degrees_east,air_temperature_celsius,sea_level_pressure_hpa,gust_speed_mps,significant_wave_height_m,dominant_wave_period_s,sea_surface_temperature_celsius,wind_speed,buoy2_wind_speed,buoy3_wave_height
2013-04-26 08:00:00+00:00,47.34899902,-124.7080002,8.100000381,1022.700012,6.0,1.0,7.0,9.399999619,5.0,7.800000191,1.0
2013-04-26 08:20:00+00:00,47.34899902,-124.7080002,8.100000381,1022.700012,6.0,1.0,7.0,9.399999619,5.0,8.0,1.0
2013-04-26 08:40:00+00:00,47.34899902,-124.7080002,8.100000381,1022.700012,6.0,1.0,7.0,9.399999619,5.0,6.900000095,1.0
2013-04-26 09:00:00+00:00,47.34899902,-124.7080002,8.0,1023.0,6.0,0.899999976,7.0,9.300000191,5.0,7.900000095,1.0
2013-04-26 09:20:00+00:00,47.34899902,-124.7080002,8.0,1023.0,6.0,0.899999976,7.0,9.300000191,5.0,8.399999619,1.0
2013-04-26 09:40:00+00:00,47.34899902,-124.7080002,8.0,1023.0,6.0,0.899999976,7.0,9.300000191,5.0,7.800000191,1.0
2013-04-26 10:00:00+00:00,47.34899902,-124.7080002,8.0,1023.0,5.0,0.899999976,6.0,9.300000191,4.0,8.0,1.0
2013-04-26 10:20:00+00:00,47.34899902,-124.7080002,8.0,1023.0,5.0,0.899999976,6.0,9.300000191,4.0,7.300000191,0.899999976
2013-04-26 10:40:00+00:00,47.34899902,-124.7080002,8.0,1023.0,5.0,0.899999976,6.0,9.300000191,4.0,6.5,0.899999976
2013-04-26 11:00:00+00:00,47.34899902,-124.7080002,7.900000095,1023.400024,5.0,0.800000012,6.0,9.199999809,3.0,6.5,0.899999976
2013-04-26 11:20:00+00:00,47.34899902,-124.7080002,7.900000095,1023.400024,5.0,0.800000012,6.0,9.199999809,3.0,5.800000191,0.899999976
2013-04-26 11:40:00+00:00,47.34899902,-124.7080002,7.900000095,1023.400024,5.0,0.800000012,6.0,9.199999809,3.0,6.0,0.899999976
2013-04-26 12:00:00+00:00,47.34899902,-124.7080002,8.0,1023.799988,5.0,0.800000012,6.0,9.5,4.0,6.900000095,0.899999976
2013-04-26 12:20:00+00:00,47.34899902,-124.7080002,8.0,1023.799988,5.0,0.800000012,6.0,9.5,4.0,8.0,1.0
2013-04-26 12:40:00+00:00,47.34899902,-124.7080002,8.0,1023.799988,5.0,0.800000012,6.0,9.5,4.0,7.800000191,0.899999976
2013-04-26 13:00:00+00:00,47.34899902,-124.7080002,8.0,1023.900024,5.0,0.800000012,14.0,9.699999809,4.0,7.099999905,0.899999976
2013-04-26 13:20:00+00:00,47.34899902,-124.7080002,8.0,1023.900024,5.0,0.800000012,14.0,9.699999809,4.0,7.0,0.899999976
2013-04-26 13:40:00+00:00,47.34899902,-124.7080002,8.0,1023.900024,5.0,0.800000012,14.0,9.699999809,4.0,7.199999809,0.899999976
2013-04-26 14:00:00+00:00,47.34899902,-124.7080002,7.900000095,1023.700012,3.0,0.800000012,6.0,9.300000191,2.0,7.300000191,0.899999976
2013-04-26 14:20:00+00:00,47.34899902,-124.7080002,7.900000095,1023.700012,3.0,0.800000012,6.0,9.300000191,2.0,6.800000191,0.800000012
2013-04-26 14:40:00+00:00,47.34899902,-124.7080002,7.900000095,1023.700012,3.0,0.800000012,6.0,9.300000191,2.0,6.599999905,0.699999988
2013-04-26 15:00:00+00:00,47.34899902,-124.7080002,8.300000191,1024.199951,1.0,0.800000012,6.0,9.199999809,1.0,7.099999905,0.699999988
2013-04-26 15:20:00+00:00,47.34899902,-124.7080002,8.300000191,1024.199951,1.0,0.800000012,6.0,9.199999809,1.0,6.599999905,0.800000012
2013-04-26 15:40:00+00:00,47.34899902,-124.7080002,8.300000191,1024.199951,1.0,0.800000012,6.0,9.199999809,1.0,6.0,0.899999976
2013-04-26 16:00:00+00:00,47.34899902,-124.7080002,8.600000381,1024.300049,1.0,0.800000012,14.0,9.399999619,0.0,6.400000095,0.899999976
2013-04-26 16:20:00+00:00,47.34899902,-124.7080002,8.600000381,1024.300049,1.0,0.800000012,14.0,9.399999619,0.0,6.699999809,0.800000012
2013-04-26 16:40:00+00:00,47.34899902,-124.7080002,8.600000381,1024.300049,1.0,0.800000012,14.0,9.399999619,0.0,6.800000191,0.800000012
2013-04-26 17:00:00+00:00,47.34899902,-124.7080002,9.199999809,1024.599976,0.0,0.699999988,6.0,9.899999619,0.0,6.199999809,0.800000012
2013-04-26 17:20:00+00:00,47.34899902,-124.7080002,9.199999809,1024.599976,0.0,0.699999988,6.0,9.899999619,0.0,6.300000191,0.800000012
2013-04-26 17:40:00+00:00,47.34899902,-124.7080002,9.199999809,1024.599976,0.0,0.699999988,6.0,9.899999619,0.0,5.599999905,0.800000012
2013-04-26 18:00:00+00:00,47.34899902,-124.7080002,8.699999809,1025.0,2.0,0.699999988,14.0,10.30000019,1.0,4.900000095,0.800000012
2013-04-26 18:20:00+00:00,47.34899902,-124.7080002,8.699999809,1025.0,2.0,0.699999988,14.0,10.30000019,1.0,5.400000095,0.800000012
2013-04-26 18:40:00+00:00,47.34899902,-124.7080002,8.699999809,1025.0,2.0,0.699999988,14.0,10.30000019,1.0,5.5,0.699999988
2013-04-26 19:00:00+00:00,47.34899902,-124.7080002,8.699999809,1025.800049,2.0,0.699999988,14.0,10.60000038,2.0,5.599999905,0.699999988
2013-04-26 19:20:00+00:00,47.34899902,-124.7080002,8.699999809,1025.800049,2.0,0.699999988,14.0,10.60000038,2.0,6.800000191,0.699999988
2013-04-26 19:40:00+00:00,47.34899902,-124.7080002,8.699999809,1025.800049,2.0,0.699999988,14.0,10.60000038,2.0,6.400000095,0.699999988
2013-04-26 20:00:00+00:00,47.34899902,-124.7080002,9.199999809,1025.400024,3.0,0.600000024,15.0,11.19999981,2.0,6.199999809,0.699999988
2013-04-26 20:20:00+00:00,47.34899902,-124.7080002,9.199999809,1025.400024,3.0,0.600000024,15.0,11.19999981,2.0,7.5,0.699999988
2013-04-26 20:40:00+00:00,47.34899902,-124.7080002,9.199999809,1025.400024,3.0,0.600000024,15.0,11.19999981,2.0,7.199999809,0.699999988
2013-04-26 21:00:00+00:00,47.34899902,-124.7080002,9.5,1025.699951,2.0,0.699999988,14.0,11.39999962,2.0,7.5,0.699999988
2013-04-26 21:20:00+00:00,47.34899902,-124.7080002,9.5,1025.699951,2.0,0.699999988,14.0,11.39999962,2.0,7.099999905,0.699999988
2013-04-26 21:40:00+00:00,47.34899902,-124.7080002,9.5,1025.699951,2.0,0.699999988,14.0,11.39999962,2.0,5.599999905,0.699999988
2013-04-26 22:00:00+00:00,47.34899902,-124.7080002,9.699999809,1025.400024,2.0,0.600000024,14.0,11.60000038,2.0,5.900000095,0.699999988
2013-04-26 22:20:00+00:00,47.34899902,-124.7080002,9.699999809,1025.400024,2.0,0.600000024,14.0,11.60000038,2.0,5.900000095,0.699999988
2013-04-26 22:40:00+00:00,47.34899902,-124.7080002,9.699999809,1025.400024,2.0,0.600000024,14.0,11.60000038,2.0,5.599999905,0.600000024
2013-04-26 23:00:00+00:00,47.34899902,-124.7080002,9.899999619,1025.199951,3.0,0.5,15.0,11.80000019,2.0,5.800000191,0.600000024
2013-04-26 23:20:00+00:00,47.34899902,-124.7080002,9.899999619,1025.199951,3.0,0.5,15.0,11.80000019,2.0,5.699999809,0.600000024
2013-04-26 23:40:00+00:00,47.34899902,-124.7080002,9.899999619,1025.199951,3.0,0.5,15.0,11.80000019,2.0,5.699999809,0.600000024
2013-04-27 00:00:00+00:00,47.34899902,-124.7080002,10.10000038,1025.199951,4.0,0.600000024,14.0,11.30000019,3.0,5.400000095,0.600000024
2013-04-27 00:20:00+00:00,47.34899902,-124.7080002,10.10000038,1025.199951,4.0,0.600000024,14.0,11.30000019,3.0,5.0,0.600000024
2013-04-27 00:40:00+00:00,47.34899902,-124.7080002,10.10000038,1025.199951,4.0,0.600000024,14.0,11.30000019,3.0,5.0,0.600000024
2013-04-27 01:00:00+00:00,47.34899902,-124.7080002,10.19999981,1025.099976,3.0,0.5,14.0,11.10000038,3.0,4.599999905,0.600000024
2013-04-27 01:20:00+00:00,47.34899902,-124.7080002,10.19999981,1025.099976,3.0,0.5,14.0,11.10000038,3.0,4.5,0.600000024
2013-04-27 01:40:00+00:00,47.34899902,-124.7080002,10.19999981,1025.099976,3.0,0.5,14.0,11.10000038,3.0,4.300000191,0.699999988
2013-04-27 02:00:00+00:00,47.34899902,-124.7080002,10.19999981,1024.300049,2.0,0.600000024,15.0,11.5,1.0,5.099999905,0.699999988
2013-04-27 02:20:00+00:00,47.34899902,-124.7080002,10.19999981,1024.300049,2.0,0.600000024,15.0,11.5,1.0,6.099999905,0.699999988
2013-04-27 02:40:00+00:00,47.34899902,-124.7080002,10.19999981,1024.300049,2.0,0.600000024,15.0,11.5,1.0,6.300000191,0.699999988
2013-04-27 03:00:00+00:00,47.34899902,-124.7080002,10.19999981,1024.199951,1.0,0.600000024,14.0,11.30000019,1.0,6.400000095,0.699999988
2013-04-27 03:20:00+00:00,47.34899902,-124.7080002,10.19999981,1024.199951,1.0,0.600000024,14.0,11.30000019,1.0,6.400000095,0.699999988
2013-04-27 03:40:00+00:00,47.34899902,-124.7080002,10.19999981,1024.199951,1.0,0.600000024,14.0,11.30000019,1.0,5.4500000475,0.600000024
2013-04-27 04:00:00+00:00,47.34899902,-124.7080002,10.30000019,1024.300049,2.0,0.600000024,14.0,11.19999981,2.0,4.5,0.600000024
2013-04-27 04:20:00+00:00,47.34899902,-124.7080002,10.30000019,1024.300049,2.0,0.600000024,14.0,11.19999981,2.0,3.900000095,0.699999988
2013-04-27 04:40:00+00:00,47.34899902,-124.7080002,10.30000019,1024.300049,2.0,0.600000024,14.0,11.19999981,2.0,2.700000048,0.600000024
2013-04-27 05:00:00+00:00,47.34899902,-124.7080002,10.30000019,1024.099976,2.0,0.600000024,16.0,11.0,2.0,2.0,0.600000024
2013-04-27 05:20:00+00:00,47.34899902,-124.7080002,10.30000019,1024.099976,2.0,0.600000024,16.0,11.0,2.0,1.700000048,0.699999988
2013-04-27 05:40:00+00:00,47.34899902,-124.7080002,10.30000019,1024.099976,2.0,0.600000024,16.0,11.0,2.0,2.0,0.600000024
2013-04-27 06:00:00+00:00,47.34899902,-124.7080002,10.30000019,1023.599976,4.0,0.600000024,13.0,10.80000019,3.0,2.599999905,0.600000024
2013-04-27 06:20:00+00:00,47.34899902,-124.7080002,10.30000019,1023.599976,4.0,0.600000024,13.0,10.80000019,3.0,2.900000095,0.600000024
2013-04-27 06:40:00+00:00,47.34899902,-124.7080002,10.30000019,1023.599976,4.0,0.600000024,13.0,10.80000019,3.0,3.0,0.699999988
2013-04-27 07:00:00+00:00,47.34899902,-124.7080002,10.30000019,1023.299988,5.0,0.600000024,13.0,10.60000038,4.0,3.200000048,0.699999988
2013-04-27 07:20:00+00:00,47.34899902,-124.7080002,10.30000019,1023.299988,5.0,0.600000024,13.0,10.60000038,4.0,3.700000048,0.699999988
2013-04-27 07:40:00+00:00,47.34899902,-124.7080002,10.30000019,1023.299988,5.0,0.600000024,13.0,10.60000038,4.0,3.5,0.600000024
2013-04-27 08:00:00+00:00,47.34899902,-124.7080002,10.30000019,1023.799988,4.0,0.699999988,14.0,10.5,4.0,3.700000048,0.600000024
2013-04-27 08:20:00+00:00,47.34899902,-124.7080002,10.30000019,1023.799988,4.0,0.699999988,14.0,10.5,4.0,3.400000095,0.600000024
2013-04-27 08:40:00+00:00,47.34899902,-124.7080002,10.30000019,1023.799988,4.0,0.699999988,14.0,10.5,4.0,3.799999952,0.600000024
2013-04-27 09:00:00+00:00,47.34899902,-124.7080002,10.39999962,1023.400024,4.0,0.699999988,13.0,10.5,3.0,2.900000095,0.600000024
2013-04-27 09:20:00+00:00,47.34899902,-124.7080002,10.39999962,1023.400024,4.0,0.699999988,13.0,10.5,3.0,2.099999905,0.600000024
2013-04-27 09:40:00+00:00,47.34899902,-124.7080002,10.39999962,1023.400024,4.0,0.699999988,13.0,10.5,3.0,2.099999905,0.600000024
2013-04-27 10:00:00+00:00,47.34899902,-124.7080002,10.39999962,1022.900024,4.0,0.699999988,15.0,10.60000038,4.0,1.600000024,0.600000024
2013-04-27 10:20:00+00:00,47.34899902,-124.7080002,10.39999962,1022.900024,4.0,0.699999988,15.0,10.60000038,4.0,1.299999952,0.600000024
2013-04-27 10:40:00+00:00,47.34899902,-124.7080002,10.39999962,1022.900024,4.0,0.699999988,15.0,10.60000038,4.0,0.899999976,0.5
2013-04-27 11:00:00+00:00,47.34899902,-124.7080002,10.39999962,1022.700012,5.0,0.699999988,14.0,10.60000038,4.0,0.699999988,0.5
2013-04-27 11:20:00+00:00,47.34899902,-124.7080002,10.39999962,1022.700012,5.0,0.699999988,14.0,10.60000038,4.0,0.800000012,0.5
2013-04-27 11:40:00+00:00,47.34899902,-124.7080002,10.39999962,1022.700012,5.0,0.699999988,14.0,10.60000038,4.0,1.299999952,0.5
2013-04-27 12:00:00+00:00,47.34899902,-124.7080002,10.32499981,1022.600006,5.25,0.749999985,14.0,10.55000019,4.0,1.600000024,0.5
2013-04-27 12:20:00+00:00,47.34899902,-124.7080002,10.25,1022.5,5.5,0.799999982,14.0,10.5,4.0,2.099999905,0.600000024
2013-04-27 12:40:00+00:00,47.34899902,-124.7080002,10.17500019,1022.399994,5.75,0.849999979,14.0,10.44999981,4.0,2.799999952,0.600000024
2013-04-27 13:00:00+00:00,47.34899902,-124.7080002,10.10000038,1022.299988,6.0,0.899999976,14.0,10.39999962,4.0,2.700000048,0.600000024
2013-04-27 13:20:00+00:00,47.34899902,-124.7080002,10.10000038,1022.299988,6.0,0.899999976,14.0,10.39999962,4.0,2.599999905,0.600000024
2013-04-27 13:40:00+00:00,47.34899902,-124.7080002,10.10000038,1022.299988,6.0,0.899999976,14.0,10.39999962,4.0,2.200000048,0.600000024
2013-04-27 14:00:00+00:00,47.34899902,-124.7080002,9.800000191,1022.400024,6.0,0.899999976,7.0,10.39999962,5.0,2.799999952,0.600000024
2013-04-27 14:20:00+00:00,47.34899902,-124.7080002,9.800000191,1022.400024,6.0,0.899999976,7.0,10.39999962,5.0,2.599999905,0.600000024
2013-04-27 14:40:00+00:00,47.34899902,-124.7080002,9.800000191,1022.400024,6.0,0.899999976,7.0,10.39999962,5.0,1.799999952,0.600000024
2013-04-27 15:00:00+00:00,47.34899902,-124.7080002,9.800000191,1023.099976,7.0,1.0,8.0,10.19999981,5.0,2.5,0.600000024
2013-04-27 15:20:00+00:00,47.34899902,-124.7080002,9.800000191,1023.099976,7.0,1.0,8.0,10.19999981,5.0,1.200000048,0.600000024
2013-04-27 15:40:00+00:00,47.34899902,-124.7080002,9.800000191,1023.099976,7.0,1.0,8.0,10.19999981,5.0,2.900000095,0.600000024
2013-04-27 16:00:00+00:00,47.34899902,-124.7080002,9.300000191,1023.700012,8.0,1.100000024,8.0,10.30000019,6.0,2.299999952,0.600000024
2013-04-27 16:20:00+00:00,47.34899902,-124.7080002,9.300000191,1023.700012,8.0,1.100000024,8.0,10.30000019,6.0,3.299999952,0.699999988
2013-04-27 16:40:00+00:00,47.34899902,-124.7080002,9.300000191,1023.700012,8.0,1.100000024,8.0,10.30000019,6.0,1.799999952,0.800000012
2013-04-27 17:00:00+00:00,47.34899902,-124.7080002,9.5,1023.599976,7.0,1.299999952,8.0,10.19999981,6.0,1.399999976,0.800000012
2013-04-27 17:20:00+00:00,47.34899902,-124.7080002,9.5,1023.599976,7.0,1.299999952,8.0,10.19999981,6.0,1.600000024,0.899999976
2013-04-27 17:40:00+00:00,47.34899902,-124.7080002,9.5,1023.599976,7.0,1.299999952,8.0,10.19999981,6.0,0.899999976,0.899999976
2013-04-27 18:00:00+00:00,47.34899902,-124.7080002,9.899999619,1023.599976,7.0,1.299999952,8.0,10.30000019,5.0,1.100000024,0.899999976
2013-04-27 18:20:00+00:00,47.34899902,-124.7080002,9.899999619,1023.599976,7.0,1.299999952,8.0,10.30000019,5.0,1.5,0.899999976
2013-04-27 18:40:00+00:00,47.34899902,-124.7080002,9.899999619,1023.599976,7.0,1.299999952,8.0,10.30000019,5.0,0.800000012,1.0
2013-04-27 19:00:00+00:00,47.34899902,-124.7080002,10.0,1023.900024,7.0,1.399999976,8.0,10.19999981,5.0,2.400000095,1.0
2013-04-27 19:20:00+00:00,47.34899902,-124.7080002,10.0,1023.900024,7.0,1.399999976,8.0,10.19999981,5.0,1.799999952,0.899999976
2013-04-27 19:40:00+00:00,47.34899902,-124.7080002,10.0,1023.900024,7.0,1.399999976,8.0,10.19999981,5.0,2.700000048,1.0
2013-04-27 20:00:00+00:00,47.34899902,-124.7080002,10.10000038,1023.799988,7.0,1.299999952,8.0,10.30000019,6.0,2.299999952,1.0
2013-04-27 20:20:00+00:00,47.34899902,-124.7080002,10.10000038,1023.799988,7.0,1.299999952,8.0,10.30000019,6.0,2.099999905,1.100000024
2013-04-27 20:40:00+00:00,47.34899902,-124.7080002,10.10000038,1023.799988,7.0,1.299999952,8.0,10.30000019,6.0,2.400000095,1.100000024
2013-04-27 21:00:00+00:00,47.34899902,-124.7080002,10.10000038,1023.700012,7.0,1.399999976,6.0,10.19999981,6.0,3.5,1.100000024
2013-04-27 21:20:00+00:00,47.34899902,-124.7080002,10.10000038,1023.700012,7.0,1.399999976,6.0,10.19999981,6.0,2.900000095,1.0
2013-04-27 21:40:00+00:00,47.34899902,-124.7080002,10.10000038,1023.700012,7.0,1.399999976,6.0,10.19999981,6.0,2.900000095,1.0
2013-04-27 22:00:00+00:00,47.34899902,-124.7080002,10.10000038,1023.900024,8.0,1.399999976,7.0,10.30000019,7.0,3.299999952,1.0
2013-04-27 22:20:00+00:00,47.34899902,-124.7080002,10.10000038,1023.900024,8.0,1.399999976,7.0,10.30000019,7.0,3.599999905,1.100000024
2013-04-27 22:40:00+00:00,47.34899902,-124.7080002,10.10000038,1023.900024,8.0,1.399999976,7.0,10.30000019,7.0,3.900000095,1.100000024
2013-04-27 23:00:00+00:00,47.34899902,-124.7080002,9.800000191,1024.0,7.0,1.399999976,6.0,10.19999981,6.0,2.599999905,1.100000024
2013-04-27 23:20:00+00:00,47.34899902,-124.7080002,9.800000191,1024.0,7.0,1.399999976,6.0,10.19999981,6.0,2.599999905,1.100000024
2013-04-27 23:40:00+00:00,47.34899902,-124.7080002,9.800000191,1024.0,7.0,1.399999976,6.0,10.19999981,6.0,2.700000048,1.100000024
2013-04-28 00:00:00+00:00,47.34899902,-124.7080002,9.800000191,1023.799988,7.0,1.5,7.0,10.19999981,6.0,3.0,1.100000024
2013-04-28 00:20:00+00:00,47.34899902,-124.7080002,9.800000191,1023.799988,7.0,1.5,7.0,10.19999981,6.0,2.599999905,1.100000024
2013-04-28 00:40:00+00:00,47.34899902,-124.7080002,9.800000191,1023.799988,7.0,1.5,7.0,10.19999981,6.0,2.700000048,1.100000024
2013-04-28 01:00:00+00:00,47.34899902,-124.7080002,9.800000191,1023.599976,7.0,1.5,7.0,10.10000038,6.0,3.099999905,1.100000024
2013-04-28 01:20:00+00:00,47.34899902,-124.7080002,9.800000191,1023.599976,7.0,1.5,7.0,10.10000038,6.0,3.0,1.100000024
2013-04-28 01:40:00+00:00,47.34899902,-124.7080002,9.800000191,1023.599976,7.0,1.5,7.0,10.10000038,6.0,3.5,1.100000024
2013-04-28 02:00:00+00:00,47.34899902,-124.7080002,9.899999619,1023.599976,7.0,1.600000024,7.0,10.30000019,6.0,2.599999905,1.100000024
2013-04-28 02:20:00+00:00,47.34899902,-124.7080002,9.899999619,1023.599976,7.0,1.600000024,7.0,10.30000019,6.0,2.299999952,1.200000048
2013-04-28 02:40:00+00:00,47.34899902,-124.7080002,9.899999619,1023.599976,7.0,1.600000024,7.0,10.30000019,6.0,1.899999976,1.100000024
2013-04-28 03:00:00+00:00,47.34899902,-124.7080002,9.699999809,1023.599976,6.0,1.600000024,7.0,10.19999981,5.0,1.700000048,1.100000024
2013-04-28 03:20:00+00:00,47.34899902,-124.7080002,9.699999809,1023.599976,6.0,1.600000024,7.0,10.19999981,5.0,1.5,1.200000048
2013-04-28 03:40:00+00:00,47.34899902,-124.7080002,9.699999809,1023.599976,6.0,1.600000024,7.0,10.19999981,5.0,1.5,1.299999952
2013-04-28 04:00:00+00:00,47.34899902,-124.7080002,9.800000191,1023.799988,7.0,1.5,8.0,10.10000038,5.0,1.5,1.299999952
2013-04-28 04:20:00+00:00,47.34899902,-124.7080002,9.800000191,1023.799988,7.0,1.5,8.0,10.10000038,5.0,0.100000001,1.299999952
2013-04-28 04:40:00+00:00,47.34899902,-124.7080002,9.800000191,1023.799988,7.0,1.5,8.0,10.10000038,5.0,1.0,1.200000048
2013-04-28 05:00:00+00:00,47.34899902,-124.7080002,9.899999619,1024.099976,5.0,1.600000024,9.0,10.0,4.0,1.200000048,1.200000048
2013-04-28 05:20:00+00:00,47.34899902,-124.7080002,9.899999619,1024.099976,5.0,1.600000024,9.0,10.0,4.0,2.099999905,1.200000048
2013-04-28 05:40:00+00:00,47.34899902,-124.7080002,9.899999619,1024.099976,5.0,1.600000024,9.0,10.0,4.0,2.0,1.299999952
2013-04-28 06:00:00+00:00,47.34899902,-124.7080002,9.800000191,1023.900024,4.0,1.799999952,8.0,9.899999619,3.0,2.599999905,1.299999952
2013-04-28 06:20:00+00:00,47.34899902,-124.7080002,9.800000191,1023.900024,4.0,1.799999952,8.0,9.899999619,3.0,2.200000048,1.200000048
2013-04-28 06:40:00+00:00,47.34899902,-124.7080002,9.800000191,1023.900024,4.0,1.799999952,8.0,9.899999619,3.0,2.299999952,1.200000048
2013-04-28 07:00:00+00:00,47.34899902,-124.7080002,9.600000381,1023.700012,6.0,1.899999976,10.0,9.899999619,5.0,2.299999952,1.200000048
2013-04-28 07:20:00+00:00,47.34899902,-124.7080002,9.600000381,1023.700012,6.0,1.899999976,10.0,9.899999619,5.0,2.400000095,1.200000048
2013-04-28 07:40:00+00:00,47.34899902,-124.7080002,9.600000381,1023.700012,6.0,1.899999976,10.0,9.899999619,5.0,3.200000048,1.399999976
2013-04-28 08:00:00+00:00,47.34899902,-124.7080002,9.399999619,1023.599976,4.0,2.299999952,10.0,9.800000191,3.0,4.300000191,1.399999976
2013-04-28 08:20:00+00:00,47.34899902,-124.7080002,9.399999619,1023.599976,4.0,2.299999952,10.0,9.800000191,3.0,4.599999905,1.299999952
2013-04-28 08:40:00+00:00,47.34899902,-124.7080002,9.399999619,1023.599976,4.0,2.299999952,10.0,9.800000191,3.0,3.299999952,1.399999976
2013-04-28 09:00:00+00:00,47.34899902,-124.7080002,9.600000381,1023.400024,3.0,1.899999976,10.0,9.800000191,3.0,3.700000048,1.399999976
2013-04-28 09:20:00+00:00,47.34899902,-124.7080002,9.600000381,1023.400024,3.0,1.899999976,10.0,9.800000191,3.0,3.700000048,1.299999952
2013-04-28 09:40:00+00:00,47.34899902,-124.7080002,9.600000381,1023.400024,3.0,1.899999976,10.0,9.800000191,3.0,3.099999905,1.399999976
2013-04-28 10:00:00+00:00,47.34899902,-124.7080002,9.600000381,1023.099976,4.0,1.899999976,10.0,9.800000191,3.0,3.0,1.399999976
2013-04-28 10:20:00+00:00,47.34899902,-124.7080002,9.600000381,1023.099976,4.0,1.899999976,10.0,9.800000191,3.0,2.799999952,1.399999976
2013-04-28 10:40:00+00:00,47.34899902,-124.7080002,9.600000381,1023.099976,4.0,1.899999976,10.0,9.800000191,3.0,3.5,1.5
2013-04-28 11:00:00+00:00,47.34899902,-124.7080002,9.5,1023.099976,6.0,1.899999976,10.0,9.800000191,4.0,3.0,1.5
2013-04-28 11:20:00+00:00,47.34899902,-124.7080002,9.5,1023.099976,6.0,1.899999976,10.0,9.800000191,4.0,3.200000048,1.399999976
2013-04-28 11:40:00+00:00,47.34899902,-124.7080002,9.5,1023.099976,6.0,1.899999976,10.0,9.800000191,4.0,2.900000095,1.399999976
2013-04-28 12:00:00+00:00,47.34899902,-124.7080002,9.600000381,1023.200012,6.0,2.099999905,10.0,9.800000191,5.0,3.099999905,1.399999976
2013-04-28 12:20:00+00:00,47.34899902,-124.7080002,9.600000381,1023.200012,6.0,2.099999905,10.0,9.800000191,5.0,4.300000191,1.5
2013-04-28 12:40:00+00:00,47.34899902,-124.7080002,9.600000381,1023.200012,6.0,2.099999905,10.0,9.800000191,5.0,4.199999809,1.5
2013-04-28 13:00:00+00:00,47.34899902,-124.7080002,9.0,1022.900024,10.0,1.899999976,9.0,9.699999809,8.0,4.199999809,1.5
2013-04-28 13:20:00+00:00,47.34899902,-124.7080002,9.0,1022.900024,10.0,1.899999976,9.0,9.699999809,8.0,3.900000095,1.399999976
2013-04-28 13:40:00+00:00,47.34899902,-124.7080002,9.0,1022.900024,10.0,1.899999976,9.0,9.699999809,8.0,3.700000048,1.5
2013-04-28 14:00:00+00:00,47.34899902,-124.7080002,8.800000191,1022.799988,11.0,2.0,10.0,9.899999619,9.0,3.299999952,1.5
2013-04-28 14:20:00+00:00,47.34899902,-124.7080002,8.800000191,1022.799988,11.0,2.0,10.0,9.899999619,9.0,3.0,1.5
2013-04-28 14:40:00+00:00,47.34899902,-124.7080002,8.800000191,1022.799988,11.0,2.0,10.0,9.899999619,9.0,3.400000095,1.700000048
2013-04-28 15:00:00+00:00,47.34899902,-124.7080002,9.100000381,1023.400024,8.0,1.899999976,9.0,10.0,6.0,2.5,1.700000048
2013-04-28 15:20:00+00:00,47.34899902,-124.7080002,9.100000381,1023.400024,8.0,1.899999976,9.0,10.0,6.0,4.699999809,1.700000048
2013-04-28 15:40:00+00:00,47.34899902,-124.7080002,9.100000381,1023.400024,8.0,1.899999976,9.0,10.0,6.0,4.099999905,1.5
2013-04-28 16:00:00+00:00,47.34899902,-124.7080002,9.399999619,1023.799988,8.0,1.899999976,9.0,10.10000038,7.0,2.400000095,1.5
2013-04-28 16:20:00+00:00,47.34899902,-124.7080002,9.399999619,1023.799988,8.0,1.899999976,9.0,10.10000038,7.0,1.899999976,1.399999976
2013-04-28 16:40:00+00:00,47.34899902,-124.7080002,9.399999619,1023.799988,8.0,1.899999976,9.0,10.10000038,7.0,3.799999952,1.5
2013-04-28 17:00:00+00:00,47.34899902,-124.7080002,9.300000191,1024.099976,8.0,1.799999952,9.0,10.10000038,7.0,3.299999952,1.5
2013-04-28 17:20:00+00:00,47.34899902,-124.7080002,9.300000191,1024.099976,8.0,1.799999952,9.0,10.10000038,7.0,2.700000048,1.600000024
2013-04-28 17:40:00+00:00,47.34899902,-124.7080002,9.300000191,1024.099976,8.0,1.799999952,9.0,10.10000038,7.0,1.5,1.700000048
2013-04-28 18:00:00+00:00,47.34899902,-124.7080002,9.100000381,1024.099976,6.0,1.799999952,10.0,10.0,5.0,1.100000024,1.700000048
2013-04-28 18:20:00+00:00,47.34899902,-124.7080002,9.100000381,1024.099976,6.0,1.799999952,10.0,10.0,5.0,1.100000024,1.600000024
2013-04-28 18:40:00+00:00,47.34899902,-124.7080002,9.100000381,1024.099976,6.0,1.799999952,10.0,10.0,5.0,0.699999988,1.5
2013-04-28 19:00:00+00:00,47.34899902,-124.7080002,9.300000191,1024.099976,3.0,1.600000024,10.0,10.39999962,2.0,0.699999988,1.5
2013-04-28 19:20:00+00:00,47.34899902,-124.7080002,9.300000191,1024.099976,3.0,1.600000024,10.0,10.39999962,2.0,1.0,1.600000024
2013-04-28 19:40:00+00:00,47.34899902,-124.7080002,9.300000191,1024.099976,3.0,1.600000024,10.0,10.39999962,2.0,0.300000012,1.5
2013-04-28 20:00:00+00:00,47.34899902,-124.7080002,9.399999619,1024.099976,2.0,1.600000024,9.0,10.69999981,2.0,0.200000003,1.5
2013-04-28 20:20:00+00:00,47.34899902,-124.7080002,9.399999619,1024.099976,2.0,1.600000024,9.0,10.69999981,2.0,0.5,1.600000024
